locID,CNN,xLoc,yLoc,LocationDescription,curbReturnLoc,positionOnReturn,Latitude,Longitude,LastUpdate,InvenID,conditionScore,detectableSurf,vitalFacilities,heavyTraffic,lipTooHigh,probStreetMeetCR,possBasementObstacle,signalPoleInWing,catchBasinFrontOfCR,insideCrosswalk,surfCond,slopeWing,flushToCorner,colorContrast,paintedRed,topClearance,sideClearance,CRTooNarrow,levelLandTop,levelLandBottom,slopeRangeID,crPossible,crExist,Location,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old)
51476000-NW-Left,51476000,5998813.81251,2121267.14689,LYON ST: PALACE DR intersection,NW,Left,37.80447766594007,-122.4482407229639,11/10/2020 06:44:16 AM,49013.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.80447766594007, -122.4482407229639)",13.0,9.0,1.0,57.0,17.0
26711000-SW-Right,26711000,6005191.36373,2119720.94231,BLACKSTONE CT: FRANKLIN ST intersection,SW,Right,37.80074121155656,-122.42610916818477,11/10/2020 06:44:16 AM,37072.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.80074121155656, -122.42610916818475)",13.0,9.0,1.0,57.0,17.0
26975000-SE-Left,26975000,6000006.73007,2118803.01468,BRODERICK ST: GREENWICH ST intersection,SE,Left,37.7978993667597,-122.44413832499195,11/10/2020 06:44:16 AM,38799.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.7978993667597, -122.44413832499197)",13.0,9.0,1.0,57.0,17.0
23702000-SW-Right,23702000,6012477.87311,2102803.9932,23RD ST: CAROLINA ST intersection,SW,Right,37.75468225167901,-122.39973826789326,11/10/2020 06:44:16 AM,20195.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.75468225167901, -122.39973826789326)",10.0,3.0,8.0,28856.0,29.0
27769000-NW-Right,27769000,5982234.8519,2102199.17059,45TH AVE: ORTEGA ST intersection,NW,Right,37.75114377585732,-122.50420331277746,11/10/2020 06:44:16 AM,44079.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.751143775857315, -122.50420331277746)",1.0,8.0,3.0,29491.0,35.0
21285000-SW-Left,21285000,6007981.87455,2099764.83556,MONTEZUMA ST: SHOTWELL ST intersection,SW,Left,37.746044057902566,-122.41501656468844,11/10/2020 06:44:16 AM,6567.0,0,,,,,,,,,,,,,,,,,,,,,Y42,0,"(37.746044057902566, -122.41501656468843)",2.0,7.0,7.0,28859.0,2.0
25183000-NW-Left,25183000,6006581.77105,2113072.61013,LARCH ST: VAN NESS AVE intersection,NW,Left,37.7824170409566,-122.42081045808432,11/10/2020 06:44:16 AM,28117.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.7824170409566, -122.42081045808433)",7.0,9.0,11.0,28852.0,41.0
23178000-SE-Right,23178000,5991404.81913,2099055.35831,16TH AVE: TARAVAL ST intersection,SE,Right,37.74319071600434,-122.47247911870676,11/10/2020 06:44:16 AM,16888.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.74319071600434, -122.47247911870677)",1.0,8.0,4.0,29491.0,40.0
24724000-NE-Right,24724000,6011533.17454,2116027.29779,BUSH ST: KEARNY ST intersection,NE,Right,37.79076008225849,-122.40403072441649,11/10/2020 06:44:16 AM,49707.0,0,,,,,,1.0,,,,,,,,,,,,,,,Y32,0,"(37.79076008225849, -122.40403072441649)",5.0,1.0,10.0,28854.0,6.0
22174000-S-Center,22174000,5998408.31597,2090264.15359,NIAGARA AVE: SAN JOSE AVE intersection,S,Center,37.71948110618502,-122.4475620620621,11/10/2020 06:44:16 AM,49218.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.71948110618502, -122.4475620620621)",9.0,7.0,6.0,28861.0,25.0
21249000-W-Left,21249000,6006983.7299,2097884.52863,BONVIEW ST: EUGENIA AVE intersection,W,Left,37.74078865849662,-122.41834709163128,11/10/2020 06:44:16 AM,6412.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.74078865849662, -122.41834709163129)",2.0,7.0,7.0,28859.0,2.0
20568000-S-Right,20568000,6012428.46671,2091359.07482,CRANE ST: PAUL AVE intersection,S,Right,37.72324237644942,-122.3992144072724,11/10/2020 06:44:16 AM,2722.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.72324237644942, -122.39921440727241)",10.0,3.0,8.0,58.0,1.0
27711000-SW-Left,27711000,5986772.12071,2105701.64652,30TH AVE: JUDAH ST intersection,SW,Left,37.76118136452412,-122.48877915769488,11/10/2020 06:44:16 AM,43639.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.76118136452412, -122.48877915769489)",1.0,8.0,3.0,56.0,35.0
20531000-NW-Right,20531000,6013584.7833,2094238.41322,THORNTON AVE: TOPEKA AVE intersection,NW,Right,37.73107358855244,-122.3951916447307,11/10/2020 06:44:16 AM,2544.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.73107358855244, -122.3951916447307)",10.0,3.0,8.0,58.0,1.0
22371000-NW-Left,22371000,5997709.12443,2097573.81206,MYRA WAY: OMAR WAY intersection,NW,Left,37.73933838124858,-122.4504233083995,11/10/2020 06:44:16 AM,12550.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73933838124858, -122.4504233083995)",9.0,7.0,4.0,59.0,40.0
24870000-SW-Right,24870000,6011789.592988,2120790.250534,LOMBARD ST: SANSOME ST intersection,SW,Right,37.80403011213008,-122.40334871062151,11/10/2020 06:44:16 AM,52381.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y30,0,"(37.80403011213008, -122.40334871062153)",3.0,1.0,10.0,28860.0,6.0
21995000-SE-Right,21995000,6001283.83808,2096483.81325,SUSSEX ST: SWISS AVE intersection,SE,Right,37.73670939793744,-122.4381353960203,11/10/2020 06:44:16 AM,10602.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73670939793744, -122.4381353960203)",2.0,7.0,5.0,63.0,7.0
27161000-SE-Right,27161000,5992443.77472,2105896.68518,12TH AVE: JUDAH ST intersection,SE,Right,37.76203409399349,-122.46939182573252,11/10/2020 06:44:16 AM,39877.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.76203409399349, -122.46939182573253)",1.0,8.0,11.0,56.0,12.0
22513000-SW-Right,22513000,5993107.84393,2086701.7275,DE LONG ST: SANTA CRUZ AVE intersection,SW,Right,37.70944572325078,-122.46547874415832,11/10/2020 06:44:16 AM,13198.0,0,,,,,,,,,,,,,,,,,,,,,Y28,0,"(37.70944572325078, -122.46547874415832)",9.0,8.0,6.0,28861.0,25.0
27160000-NW-Right,27160000,5992691.90612,2105966.15354,11TH AVE: JUDAH ST intersection,NW,Right,37.7620810993264,-122.4683210049128,11/10/2020 06:44:16 AM,39870.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.7620810993264, -122.4683210049128)",1.0,8.0,11.0,56.0,12.0
23385000-NE-Left,23385000,5984889.64055,2098894.57943,37TH AVE: TARAVAL ST intersection,NE,Left,37.74220078121253,-122.49497948988072,11/10/2020 06:44:16 AM,18220.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.742200781212524, -122.49497948988072)",1.0,8.0,3.0,29491.0,35.0
25014000-NE-Left,25014000,6009979.47784,2117170.33783,CLAY ST: POWELL ST intersection,NE,Left,37.79385191477273,-122.40954104835036,11/10/2020 06:44:16 AM,27321.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.79385191477273, -122.40954104835036)",3.0,1.0,10.0,28857.0,21.0
25133000-NW-Right,25133000,6008953.07914999,2118373.91919999,BROADWAY: HIMMELMANN PL intersection,NW,Right,37.79713867402774,-122.41299315414778,11/10/2020 06:44:16 AM,51589.0,0,,,,,,,,,,,,,,,,,,,,,Y28,0,"(37.79713867402774, -122.41299315414778)",3.0,1.0,10.0,308.0,21.0
25636000-NE-Right,25636000,6004518.59736,2101359.3373,25TH ST: CHURCH ST intersection,NE,Right,37.75009696169388,-122.42727744908444,11/10/2020 06:44:16 AM,30452.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.75009696169388, -122.42727744908443)",2.0,4.0,5.0,28862.0,22.0
33507000-W-Center,33507000,5987015.96669,2095614.32527,EMERALD LN: RIVERTON DR intersection,W,Center,37.73340145497559,-122.48723830256736,11/10/2020 06:44:16 AM,48142.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.73340145497559, -122.48723830256736)",1.0,8.0,4.0,64.0,35.0
20218000-W-Right,20218000,6015857.84141,2096571.03257,JERROLD AVE: MENDELL ST intersection,W,Right,37.73773064503805,-122.38752801500908,11/10/2020 06:44:16 AM,894.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73773064503805, -122.38752801500908)",10.0,3.0,8.0,58.0,1.0
20791000-E-Right,20791000,6011019.81828,2098303.55863,FLOWER ST: LOOMIS ST intersection,E,Right,37.74211830012473,-122.40459954461524,11/10/2020 06:44:16 AM,3899.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.74211830012473, -122.40459954461524)",10.0,3.0,8.0,58.0,1.0
22098000-W-Right,22098000,5998847.73797,2090043.1657,DELANO AVE: NIAGARA AVE intersection,W,Right,37.71882768244834,-122.44590919619807,11/10/2020 06:44:16 AM,11170.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.71882768244834, -122.44590919619809)",9.0,7.0,6.0,28861.0,25.0
22861000-NW-Right,22861000,5995340.407535,2100254.823819,LAGUNA HONDA BLVD: MERCED AVE intersection,NW,Right,37.74664258045871,-122.45869622401744,11/10/2020 06:44:16 AM,52688.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.74664258045871, -122.45869622401743)",1.0,5.0,4.0,59.0,40.0
21525000-N-Right,21525000,5998578.45537,2088425.68501,FOOTE AVE: HURON AVE intersection,N,Right,37.714255639856056,-122.44677906920212,11/10/2020 06:44:16 AM,7894.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.714255639856056, -122.44677906920212)",9.0,7.0,6.0,28861.0,25.0
27857000-W-Right,27857000,5985289.78313,2112486.86064,34TH AVE: GEARY BLVD intersection,W,Right,37.77964974262095,-122.49438066495824,11/10/2020 06:44:16 AM,51855.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.77964974262095, -122.49438066495824)",11.0,6.0,2.0,55.0,26.0
23427000-NE-Left,23427000,5984342.06816,2096829.55338,39TH AVE: WAWONA ST intersection,NE,Left,37.73651145758315,-122.49672396700018,11/10/2020 06:44:16 AM,18538.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73651145758315, -122.49672396700018)",1.0,8.0,3.0,29491.0,35.0
21202000-SE-Left,21202000,6007492.85421,2096487.10787,ANDOVER ST: HIGHLAND AVE intersection,SE,Left,37.73703742453871,-122.41663138353223,11/10/2020 06:44:16 AM,6118.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.73703742453871, -122.41663138353225)",2.0,7.0,7.0,28859.0,2.0
22102000-NW-Left,22102000,5999224.7546,2091584.27909,OCEAN AVE: SAN JOSE AVE intersection,NW,Left,37.7229665579752,-122.4447466250482,11/10/2020 06:44:16 AM,11197.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.7229665579752, -122.44474662504821)",9.0,7.0,6.0,28861.0,25.0
27399000-NE-Left,27399000,5987544.36556,2103072.93886,28TH AVE: NORIEGA ST intersection,NE,Left,37.75381545687277,-122.48611805898426,11/10/2020 06:44:16 AM,41525.0,0,,,,,,,,,,,,,,,,,,,,,Y42,0,"(37.75381545687277, -122.48611805898426)",1.0,8.0,3.0,56.0,35.0
21011000-NW-Right,21011000,6010337.77765,2095357.18395,GAVEN ST: SAN BRUNO AVE intersection,NW,Right,37.73401773694828,-122.4065153835888,11/10/2020 06:44:16 AM,5115.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.734017736948275, -122.40651538358881)",10.0,3.0,7.0,309.0,28.0
20568000-E-Left,20568000,6012432.28232,2091395.31687,CRANE ST: PAUL AVE intersection,E,Left,37.72324237644942,-122.3992144072724,11/10/2020 06:44:16 AM,2719.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.72324237644942, -122.39921440727241)",10.0,3.0,8.0,58.0,1.0
33360000-N-Left,33360000,6000051.06594,2087225.14903,BRUNSWICK ST: UNNAMED 068 intersection,N,Left,37.71107335663178,-122.44165951573048,11/10/2020 06:44:16 AM,47756.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.71107335663178, -122.44165951573049)",9.0,7.0,6.0,28861.0,5.0
23970000-NE-Left,23970000,6009987.95223,2103403.54876,22ND ST: YORK ST intersection,NE,Left,37.75605470089393,-122.40849924084802,11/10/2020 06:44:16 AM,21779.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.75605470089393, -122.40849924084802)",2.0,4.0,7.0,28859.0,19.0
26402000-NE-Right,26402000,5998691.27535,2107302.08525,CARL ST: CLAYTON ST intersection,NE,Right,37.76607220161213,-122.44782379231232,11/10/2020 06:44:16 AM,35006.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.76607220161213, -122.44782379231233)",15.0,5.0,11.0,29492.0,9.0
21193000-SW-Left,21193000,6007340.8112,2095362.5714,ANDOVER ST: BENTON AVE intersection,SW,Left,37.733928349510144,-122.4169118291448,11/10/2020 06:44:16 AM,6067.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.733928349510144, -122.4169118291448)",2.0,7.0,7.0,28859.0,2.0
7031000-N-MB,7031000,6014198.74637,2115508.17801,HOWARD ST: BEALE ST to FREMONT ST (300 - 399),N,MB,37.78958045184834,-122.39471358231704,11/10/2020 06:44:16 AM,52776.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.789580451848344, -122.39471358231705)",6.0,2.0,9.0,28855.0,6.0
27890000-E-Left,27890000,5984749.72351,2112467.78719,36TH AVE: GEARY BLVD intersection,E,Left,37.77955056806027,-122.49652386874207,11/10/2020 06:44:16 AM,51844.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.77955056806027, -122.49652386874207)",11.0,6.0,2.0,55.0,26.0
25385000-SW-Right,25385000,6010769.86078,2121348.55749,FRANCISCO ST: KEARNY ST intersection,SW,Right,37.80549445521349,-122.40695663283633,11/10/2020 06:44:16 AM,29138.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.805494455213484, -122.40695663283633)",3.0,1.0,10.0,308.0,23.0
27103000-SE-Right,27103000,5993751.21371,2103904.47033,08TH AVE: MORAGA ST intersection,SE,Right,37.7566296820901,-122.46472068559532,11/10/2020 06:44:16 AM,51817.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y30,0,"(37.7566296820901, -122.46472068559531)",1.0,8.0,4.0,56.0,12.0
24284000-N-Right,24284000,6010665.21663,2112721.65184,MARY ST: MINNA ST intersection,N,Right,37.78168025325184,-122.4067111647691,11/10/2020 06:44:16 AM,23766.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.78168025325184, -122.4067111647691)",14.0,2.0,9.0,28853.0,34.0
25636000-SW-Right,25636000,6004469.55874,2101294.58611,25TH ST: CHURCH ST intersection,SW,Right,37.75009696169388,-122.42727744908444,11/10/2020 06:44:16 AM,30454.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.75009696169388, -122.42727744908443)",2.0,4.0,5.0,28862.0,22.0
22597000-SW-Right,22597000,5994006.02586,2089297.61536,MONTANA ST: ORIZABA AVE intersection,SW,Right,37.71657080643868,-122.46262477081032,11/10/2020 06:44:16 AM,13617.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.71657080643868, -122.46262477081031)",9.0,8.0,6.0,28861.0,24.0
21996000-N-Left,21996000,6001284.47161,2096876.86299,ARBOR ST: SWISS AVE intersection,N,Left,37.737722516547,-122.438208521622,11/10/2020 06:44:16 AM,10604.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.737722516546995, -122.43820852162199)",2.0,7.0,5.0,63.0,7.0
26375000-SW-Left,26375000,5999989.43483,2111588.00844,GOLDEN GATE AVE: LYON ST intersection,SW,Left,37.778089199823775,-122.44350691987972,11/10/2020 06:44:16 AM,34829.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.778089199823775, -122.44350691987972)",15.0,5.0,11.0,29490.0,16.0
27113000-NW-Left,27113000,5992825.77921,2102577.76367,11TH AVE: ORTEGA ST intersection,NW,Left,37.752756194869576,-122.46764262747018,11/10/2020 06:44:16 AM,39581.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.752756194869576, -122.46764262747018)",1.0,8.0,4.0,29491.0,12.0
20429000-SE-Right,20429000,6006028.53233,2086709.63497,ESQUINA DR: PARQUE DR intersection,SE,Right,37.7101037901738,-122.42100292281974,11/10/2020 06:44:16 AM,1911.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.7101037901738, -122.42100292281974)",9.0,7.0,8.0,309.0,39.0
21254000-N-Right,21254000,6006261.63587,2097724.18184,CORTLAND AVE: PROSPECT AVE intersection,N,Right,37.74022083447914,-122.42085632906615,11/10/2020 06:44:16 AM,6439.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.74022083447914, -122.42085632906615)",2.0,7.0,7.0,28859.0,2.0
21928000-SW-Left,21928000,6002744.11403,2095497.22271,CARRIE ST: WILDER ST intersection,SW,Left,37.73402650160632,-122.43283747147282,11/10/2020 06:44:16 AM,10238.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.734026501606316, -122.43283747147282)",2.0,7.0,5.0,63.0,7.0
27447000-SE-Right,27447000,5991690.09513,2109948.95529,14TH AVE: FULTON ST intersection,SE,Right,37.77311440934521,-122.47229734122745,11/10/2020 06:44:16 AM,41868.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.77311440934521, -122.47229734122745)",11.0,6.0,2.0,54.0,26.0
25758000-SE-Left,25758000,6001952.08707,2101161.13658,25TH ST: DIAMOND ST intersection,SE,Left,37.74956201339259,-122.43613769767109,11/10/2020 06:44:16 AM,31261.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.74956201339259, -122.43613769767109)",2.0,4.0,5.0,28862.0,22.0
22345000-SE-Right,22345000,5998839.85872,2099989.51195,AMETHYST WAY: TURQUOISE WAY intersection,SE,Right,37.7461232546171,-122.4468527760717,11/10/2020 06:44:16 AM,12418.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.7461232546171, -122.4468527760717)",2.0,7.0,5.0,63.0,22.0
24480000-N-Right,24480000,6015051.19965,2113412.79318,FEDERAL ST: RINCON ST intersection,N,Right,37.78382265448786,-122.39159910613776,11/10/2020 06:44:16 AM,24799.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.78382265448786, -122.39159910613776)",6.0,2.0,9.0,28856.0,6.0
24801000-SW-Right,24801000,6013049.59178,2119230.29827,DAVIS ST: VALLEJO ST intersection,SW,Right,37.79982887340216,-122.39888266228584,11/10/2020 06:44:16 AM,26378.0,0,,,,,,,,,,,,,,,,,,,,,Y40,0,"(37.799828873402156, -122.39888266228583)",3.0,1.0,10.0,28860.0,6.0
21978000-NE-Right,21978000,6001057.50094,2095224.87975,BURNSIDE AVE: MANGELS AVE intersection,NE,Right,37.73308661978593,-122.43881594792228,11/10/2020 06:44:16 AM,10514.0,0,,,,,,,,,,,,,,,,,,,,,Y40,0,"(37.73308661978593, -122.43881594792228)",9.0,7.0,5.0,63.0,40.0
22544000-SW-Left,22544000,5992160.16341,2088499.11039,RALSTON ST: RANDOLPH ST intersection,SW,Left,37.714256170574494,-122.46889627330246,11/10/2020 06:44:16 AM,13334.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.714256170574494, -122.46889627330246)",9.0,8.0,6.0,64.0,24.0
20236000-E-Right,20236000,6016266.57452,2098159.68753,EVANS AVE: NEWHALL ST intersection,E,Right,37.74195022724989,-122.38655454201354,11/10/2020 06:44:16 AM,1005.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.74195022724989, -122.38655454201354)",10.0,3.0,8.0,58.0,1.0
25252000-NW-Right,25252000,6007620.94844,2116175.29257,CALIFORNIA ST: HYDE ST intersection,NW,Right,37.790973177494834,-122.41739133549989,11/10/2020 06:44:16 AM,28502.0,0,,,,,,1.0,,,,,,,,,,,,,,,Y32,0,"(37.790973177494834, -122.41739133549987)",13.0,1.0,10.0,28858.0,21.0
26594000-SE-Right-I,26594000,6002687.05607,2113733.14129,GEARY BLVD: STEINER ST intersection,SE,Right,37.7841518499483,-122.4345620989894,11/10/2020 06:44:16 AM,51704.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.7841518499483, -122.43456209898939)",13.0,9.0,11.0,29490.0,41.0
22626000-NW-Left,22626000,5995893.19204,2093739.16979,GREENWOOD AVE: PLYMOUTH AVE intersection,NW,Left,37.72870662506448,-122.45642985166364,11/10/2020 06:44:16 AM,13781.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.728706625064476, -122.45642985166363)",9.0,7.0,4.0,28861.0,40.0
22825000-N-Right,22825000,5995131.66699,2097505.75052,JUANITA WAY: LANSDALE AVE intersection,N,Right,37.73901135163695,-122.45932782031277,11/10/2020 06:44:16 AM,14945.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73901135163695, -122.45932782031277)",9.0,7.0,4.0,59.0,40.0
24580000-E-Left,24580000,6012974.20282,2112847.41734,LAPU-LAPU ST: RIZAL ST intersection,E,Left,37.78222422126152,-122.39887920739908,11/10/2020 06:44:16 AM,25281.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.782224221261515, -122.39887920739908)",6.0,2.0,9.0,28856.0,34.0
21254000-W-Left,21254000,6006243.62066,2097688.40934,CORTLAND AVE: PROSPECT AVE intersection,W,Left,37.74022083447914,-122.42085632906615,11/10/2020 06:44:16 AM,51697.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y30,0,"(37.74022083447914, -122.42085632906615)",2.0,7.0,7.0,28859.0,2.0
23965000-SW-Left,23965000,6010234.00916,2102795.70024,23RD ST: HAMPSHIRE ST intersection,SW,Left,37.75450632342714,-122.40744856104097,11/10/2020 06:44:16 AM,21747.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.75450632342714, -122.40744856104097)",10.0,4.0,7.0,28859.0,19.0
21568000-S-Left,21568000,5997594.50458,2087850.0218,MONETA WAY: WHIPPLE AVE intersection,S,Left,37.71276304729869,-122.45014053889524,11/10/2020 06:44:16 AM,8129.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.71276304729869, -122.45014053889525)",9.0,7.0,6.0,28861.0,25.0
21621000-N-Left,21621000,6004520.87393,2091427.92212,EXCELSIOR AVE: MOSCOW ST intersection,N,Left,37.72282558948729,-122.42646815236382,11/10/2020 06:44:16 AM,8361.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.72282558948729, -122.42646815236382)",9.0,7.0,6.0,28861.0,5.0
28098000-NE-Left,28098000,6012840.54922,2102519.6565,CONNECTICUT ST: WISCONSIN ST intersection,NE,Left,37.75368473191483,-122.39859315102576,11/10/2020 06:44:16 AM,49207.0,0,,,,,,,,,,,,,,,,,,,,,Y28,0,"(37.75368473191483, -122.39859315102576)",10.0,3.0,8.0,28856.0,29.0
21968000-W-Right,21968000,6002101.96538,2096076.43185,LIPPARD AVE: SURREY ST intersection,W,Right,37.73557722468427,-122.43507656229492,11/10/2020 06:44:16 AM,10474.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73557722468427, -122.43507656229492)",2.0,7.0,5.0,63.0,7.0
23096000-NW-Right,23096000,5988596.93465,2090860.68867,PINTO AVE: TAPIA DR intersection,NW,Right,37.72039895848564,-122.48135379361042,11/10/2020 06:44:16 AM,16401.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.72039895848564, -122.48135379361042)",1.0,8.0,4.0,64.0,14.0
21335000-N-Right,21335000,6006758.0253,2099572.95537,FAIR AVE: PETERS AVE intersection,N,Right,37.74535636932363,-122.4192942654522,11/10/2020 06:44:16 AM,6831.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.74535636932363, -122.4192942654522)",2.0,7.0,7.0,28859.0,2.0
30043000-SE-Left,30043000,6007857.88071,2118352.85383,GLOVER ST: LEAVENWORTH ST intersection,SE,Left,37.79707500446314,-122.41693604745733,11/10/2020 06:44:16 AM,46145.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.79707500446314, -122.41693604745733)",5.0,1.0,10.0,28858.0,32.0
21187000-SW-Right,21187000,6007379.72812,2095706.10615,ANDOVER ST: CRESCENT AVE intersection,SW,Right,37.73488826807598,-122.41682358602256,11/10/2020 06:44:16 AM,49410.0,0,,,,,,,,,,,,,,,,,,,,,Y28,0,"(37.73488826807598, -122.41682358602257)",2.0,7.0,7.0,28859.0,2.0
20690000-W-Center,20690000,6013358.54359,2096558.55457,DRUMMOND ALY: QUINT ST intersection,W,Center,37.73746822088784,-122.3962317455584,11/10/2020 06:44:16 AM,3456.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.737468220887834, -122.39623174555841)",10.0,3.0,8.0,58.0,1.0
22102000-NW-Right,22102000,5999212.12602,2091577.79944,OCEAN AVE: SAN JOSE AVE intersection,NW,Right,37.7229665579752,-122.4447466250482,11/10/2020 06:44:16 AM,11198.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.7229665579752, -122.44474662504821)",9.0,7.0,6.0,28861.0,25.0
20608000-NE-Left-BT,20608000,6012457.588043,2092690.150566,EGBERT AVE: NEWHALL ST intersection,NE,Left,37.726780170792296,-122.39926974123492,11/10/2020 06:44:16 AM,2990.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.726780170792296, -122.39926974123492)",10.0,3.0,8.0,58.0,1.0
20769000-SE-Right,20769000,6010978.44993,2095443.49545,AUGUSTA ST: CHARTER OAK AVE intersection,SE,Right,37.73434318803688,-122.4045440344591,11/10/2020 06:44:16 AM,3823.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73434318803688, -122.4045440344591)",10.0,3.0,8.0,58.0,1.0
21427000-E-Left,21427000,6001716.95434,2087971.90902,CORDOVA ST: ROLPH ST intersection,E,Left,37.71341203831884,-122.43633498532498,11/10/2020 06:44:16 AM,7371.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.713412038318836, -122.43633498532498)",9.0,7.0,6.0,28861.0,5.0
21525000-W-Right,21525000,5998558.05088,2088389.85569,FOOTE AVE: HURON AVE intersection,W,Right,37.714255639856056,-122.44677906920212,11/10/2020 06:44:16 AM,7898.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.714255639856056, -122.44677906920212)",9.0,7.0,6.0,28861.0,25.0
27524000-SW-Left,27524000,5986548.61394,2109253.12203,30TH AVE: JOHN F KENNEDY DR intersection,SW,Left,37.7708945515062,-122.48980436131698,11/10/2020 06:44:16 AM,42405.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.7708945515062, -122.48980436131698)",11.0,6.0,2.0,55.0,8.0
22525000-NE-Right,22525000,5992727.31878,2088561.32254,ARCH ST: RANDOLPH ST intersection,NE,Right,37.7142731745929,-122.46709432070678,11/10/2020 06:44:16 AM,13259.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.714273174592904, -122.46709432070678)",9.0,8.0,6.0,64.0,24.0
