locID,CNN,xLoc,yLoc,LocationDescription,curbReturnLoc,positionOnReturn,Latitude,Longitude,LastUpdate,InvenID,conditionScore,detectableSurf,vitalFacilities,heavyTraffic,lipTooHigh,probStreetMeetCR,possBasementObstacle,signalPoleInWing,catchBasinFrontOfCR,insideCrosswalk,surfCond,slopeWing,flushToCorner,colorContrast,paintedRed,topClearance,sideClearance,CRTooNarrow,levelLandTop,levelLandBottom,slopeRangeID,crPossible,crExist,Location,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old)
21694000-E-Left,21694000,6003361.49436,2093744.82103,CASTLE MANOR AVE: MAYNARD ST \ MISSION ST intersection,E,Left,37.72922783263866,-122.4308092560066,11/10/2020 06:44:16 AM,8803.0,47,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,,1,"(37.729227832638664, -122.4308092560066)",9.0,7.0,6.0,28861.0,5.0
27922000-SW-Right,27922000,5981627.5352,2102116.84923,47TH AVE: ORTEGA ST intersection,SW,Right,37.751051930292846,-122.5063475268133,11/10/2020 06:44:16 AM,45142.0,50,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,,,,1.0,0.0,0.0,3.0,,1,"(37.751051930292846, -122.5063475268133)",1.0,8.0,3.0,29491.0,35.0
24141000-SE-Left,24141000,6007774.00391,2106746.51911,16TH ST: SHOTWELL ST intersection,SE,Left,37.76524948019074,-122.41638752296411,11/10/2020 06:44:16 AM,22997.0,48,1.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,1.0,0.0,0.0,3.0,,1,"(37.76524948019074, -122.41638752296411)",8.0,4.0,7.0,28859.0,19.0
25112000-SE-Right,25112000,6009383.90784,2117884.72354,JOHN ST: MASON ST intersection,SE,Right,37.79585066883485,-122.41163044272606,11/10/2020 06:44:16 AM,27734.0,45,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.79585066883485, -122.41163044272606)",3.0,1.0,10.0,308.0,21.0
197201-S-MB,197201,6015997.479913,2099783.785329,03RD ST: MARIN ST to ARTHUR AVE \ CARGO WAY (3200 - 3398) -- WEST --,S,MB,37.7475776572063,-122.38739470842476,11/10/2020 06:44:16 AM,52176.0,36,,,,,,,,,,,,,,,,,,,,5.0,,1,"(37.7475776572063, -122.38739470842476)",,3.0,8.0,58.0,
20893000-SW-Left,20893000,6009576.97897,2092979.56928,BURROWS ST: HOLYOKE ST intersection,SW,Left,37.72754192151712,-122.40903713552224,11/10/2020 06:44:16 AM,4431.0,35,0.0,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,,1,"(37.72754192151712, -122.40903713552224)",10.0,3.0,7.0,309.0,28.0
25768000-NW-Right,25768000,6001219.44484,2102040.15122,DOUGLASS ST: ELIZABETH ST intersection,NW,Right,37.75182819342681,-122.43855099776052,11/10/2020 06:44:16 AM,31332.0,45,,,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,3.0,,1,"(37.75182819342681, -122.43855099776052)",2.0,4.0,5.0,28862.0,22.0
25154000-NE-Right,25154000,6008388.96232,2114550.4615,GEARY ST: LEAVENWORTH ST intersection,NE,Right,37.78651980576613,-122.4148066483258,11/10/2020 06:44:16 AM,27943.0,48,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,1.0,0.0,4.0,,1,"(37.78651980576613, -122.41480664832581)",13.0,1.0,9.0,28852.0,36.0
26598000-SE-Left,26598000,6003536.67741,2114851.62396,BUSH ST: WEBSTER ST intersection,SE,Left,37.78723086676319,-122.43181319429432,11/10/2020 06:44:16 AM,36267.0,47,0.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.78723086676319, -122.43181319429432)",13.0,9.0,11.0,29490.0,27.0
24547000-S-Left,24547000,6014840.1548,2116076.945,HOWARD ST: SPEAR ST intersection,S,Left,37.7913109570918,-122.39252462297492,11/10/2020 06:44:16 AM,25129.0,40,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.791310957091795, -122.39252462297492)",6.0,2.0,9.0,28855.0,6.0
24774000-SW-Left,24774000,6011246.09243,2117643.69515,KEARNY ST: WASHINGTON ST intersection,SW,Left,37.79532667810259,-122.40495720819666,11/10/2020 06:44:16 AM,26271.0,15,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.79532667810259, -122.40495720819666)",3.0,1.0,10.0,28857.0,4.0
25054000-NW-Left,25054000,6010158.98601,2118187.86991,CORDELIA ST: PACIFIC AVE intersection,NW,Left,37.79665028314908,-122.40884856897225,11/10/2020 06:44:16 AM,27481.0,47,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,,,,1.0,0.0,0.0,4.0,,1,"(37.79665028314908, -122.40884856897225)",3.0,1.0,10.0,308.0,4.0
27219000-NW-Left,27219000,5996143.52782,2112274.15766,ANZA ST: LORAINE CT intersection,NW,Left,37.77959129972258,-122.45687158728803,11/10/2020 06:44:16 AM,40223.0,23,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,0.0,1.0,0.0,4.0,,1,"(37.77959129972258, -122.45687158728803)",11.0,6.0,2.0,54.0,16.0
24574000-SW-Center,24574000,6013659.78019,2117318.82637,DRUMM ST: SACRAMENTO ST intersection,SW,Center,37.79458820258807,-122.39658591286052,11/10/2020 06:44:16 AM,25251.0,28,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,1.0,4.0,,1,"(37.794588202588066, -122.39658591286052)",4.0,1.0,10.0,28855.0,6.0
24741000-NE-Right,24741000,6011078.19152,2115965.86615,BUSH ST: GRANT AVE intersection,NE,Right,37.79056522406033,-122.4055737455736,11/10/2020 06:44:16 AM,26064.0,40,0.0,1.0,1.0,0.0,,,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.79056522406033, -122.4055737455736)",5.0,1.0,10.0,28857.0,6.0
23150000-SE-Left,23150000,5990563.1817,2096984.17479,19TH AVE: WAWONA ST intersection,SE,Left,37.73745472924431,-122.47528855528242,11/10/2020 06:44:16 AM,16683.0,42,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,,,,1.0,0.0,0.0,4.0,,1,"(37.73745472924431, -122.47528855528242)",1.0,8.0,4.0,29491.0,40.0
24701000-SW-Center,24701000,6012296.5444,2117128.41337,SACRAMENTO ST: SANSOME ST intersection,SW,Center,37.79398704953213,-122.40131450462498,11/10/2020 06:44:16 AM,25843.0,15,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.79398704953213, -122.40131450462498)",3.0,1.0,10.0,28860.0,6.0
24917000-NE-Right,24917000,6009817.30756,2114743.42208,GEARY ST: MASON ST intersection,NE,Right,37.78714912937991,-122.409874016551,11/10/2020 06:44:16 AM,26832.0,32,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,,,,1.0,0.0,0.0,4.0,,1,"(37.787149129379905, -122.409874016551)",5.0,1.0,10.0,28852.0,36.0
26699000-NW-Left,26699000,6005161.41136,2119932.17449,FRANKLIN ST: LOMBARD ST intersection,NW,Left,37.80109544157186,-122.42618004420709,11/10/2020 06:44:16 AM,36984.0,50,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,4.0,,1,"(37.80109544157186, -122.42618004420709)",13.0,9.0,1.0,57.0,17.0
24592000-N-Left,24592000,6013240.6744,2113167.60436,03RD ST: SAINT FRANCIS PL intersection,N,Left,37.7829978837611,-122.39794293925236,11/10/2020 06:44:16 AM,25341.0,15,0.0,0.0,1.0,1.0,,,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.7829978837611, -122.39794293925237)",6.0,2.0,9.0,28856.0,34.0
25821000-SW-MB,25821000,6001939.84075,2105863.2054,17TH ST: 17TH ST intersection,SW,MB,37.76240857171083,-122.43643745121356,11/10/2020 06:44:16 AM,52855.0,36,,,,,,,,,,,,,,,,,,,,5.0,,1,"(37.76240857171083, -122.43643745121356)",15.0,5.0,5.0,28862.0,3.0
22108000-N-Right,22108000,6000729.5367,2092647.93215,OTSEGO AVE: SAN JUAN AVE intersection,N,Right,37.72596540656455,-122.439617476855,11/10/2020 06:44:16 AM,11233.0,49,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,4.0,,1,"(37.72596540656455, -122.43961747685499)",9.0,7.0,6.0,28861.0,25.0
20236000-W-Left,20236000,6016151.31917,2098104.68632999,EVANS AVE: NEWHALL ST intersection,W,Left,37.74195022724989,-122.38655454201354,11/10/2020 06:44:16 AM,1004.0,10,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,,1,"(37.74195022724989, -122.38655454201354)",10.0,3.0,8.0,58.0,1.0
33129000-E-Left,33129000,6019825.84529,2092957.10148,EARL ST: LA SALLE AVE intersection,E,Left,37.72800545089772,-122.37376611481676,11/10/2020 06:44:16 AM,47296.0,49,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,4.0,,1,"(37.72800545089772, -122.37376611481675)",10.0,3.0,8.0,58.0,1.0
33519000-W-Right,33519000,5983556.32859,2094981.3635,LAKE MERCED BLVD: SKYLINE BLVD \ ZOO RD intersection,W,Right,37.73157605620184,-122.49905897692902,11/10/2020 06:44:16 AM,48191.0,36,,,,,,,,,,,,,,,,,,,,5.0,,1,"(37.73157605620184, -122.49905897692902)",1.0,8.0,4.0,64.0,14.0
24897000-SE-Left,24897000,6009969.36139,2113662.17818,EDDY ST: MASON ST intersection,SE,Left,37.78434925540561,-122.4093091800544,11/10/2020 06:44:16 AM,26704.0,15,0.0,0.0,1.0,1.0,,,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.78434925540561, -122.4093091800544)",14.0,10.0,9.0,28852.0,36.0
20589000-E-Right-BT,20589000,6011012.20117,2090539.86451,GOETTINGEN ST: MANSELL ST intersection,E,Right,37.72076683824319,-122.4040177548842,11/10/2020 06:44:16 AM,2869.0,35,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.720766838243186, -122.4040177548842)",10.0,7.0,7.0,309.0,28.0
26951000-SW-Left,26951000,5997013.47851,2115981.92157,JACKSON ST: SPRUCE ST intersection,SW,Left,37.78998030479843,-122.45412090892016,11/10/2020 06:44:16 AM,38659.0,40,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.78998030479843, -122.45412090892016)",11.0,6.0,1.0,54.0,31.0
25807000-NE-Left,25807000,6002305.33965,2106501.34506,16TH ST: CASTRO ST intersection,NE,Left,37.76410225802881,-122.43531729747214,11/10/2020 06:44:16 AM,31575.0,42,0.0,,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,,,,1.0,0.0,0.0,4.0,,1,"(37.76410225802881, -122.43531729747214)",15.0,5.0,5.0,28862.0,3.0
23162000-SE-Left,23162000,5990270.39882,2095934.61094,20TH AVE: SLOAT BLVD intersection,SE,Left,37.73455350641558,-122.47615980542707,11/10/2020 06:44:16 AM,16766.0,47,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,4.0,,1,"(37.73455350641558, -122.47615980542707)",1.0,8.0,4.0,64.0,35.0
20034000-W-Center,20034000,6020759.89591,2093158.62568,CLEO RAND AVE: DONAHUE ST intersection,W,Center,37.72856816221541,-122.37035235112955,11/10/2020 06:44:16 AM,59.0,42,,,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,,,,1.0,0.0,,4.0,,1,"(37.72856816221541, -122.37035235112955)",10.0,3.0,8.0,58.0,1.0
23084000-NE-Right,23084000,5990041.65354,2094744.72421,21ST AVE: EUCALYPTUS DR intersection,NE,Right,37.731113558827225,-122.47683936834768,11/10/2020 06:44:16 AM,16327.0,48,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,1.0,0.0,1.0,4.0,,1,"(37.731113558827225, -122.47683936834768)",1.0,8.0,4.0,64.0,14.0
21086000-SE-Center,21086000,6008296.93199,2097670.6744,EUGENIA AVE: GATES ST intersection,SE,Center,37.74031682507061,-122.41392376456896,11/10/2020 06:44:16 AM,5508.0,49,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,4.0,,1,"(37.740316825070614, -122.41392376456896)",2.0,7.0,7.0,28859.0,2.0
26331000-SE-Right,26331000,5999662.74552,2107386.71205,JAVA ST: MASONIC AVE intersection,SE,Right,37.76642350669351,-122.44454812166217,11/10/2020 06:44:16 AM,34493.0,37,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,4.0,,1,"(37.766423506693506, -122.44454812166215)",15.0,5.0,5.0,29492.0,9.0
27801000-SE-Center,27801000,5982486.18998,2105552.92208,44TH AVE: JUDAH ST intersection,SE,Center,37.76051912605594,-122.50378547805455,11/10/2020 06:44:16 AM,44304.0,22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,,1,"(37.76051912605594, -122.50378547805455)",1.0,8.0,3.0,56.0,35.0
27330000-SE-Left,27330000,5990613.72589,2103787.09852,18TH AVE: MORAGA ST intersection,SE,Left,37.75615505182938,-122.47553672671094,11/10/2020 06:44:16 AM,41011.0,37,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,4.0,,1,"(37.75615505182938, -122.47553672671094)",1.0,8.0,4.0,56.0,12.0
26945000-NE-Left,26945000,5997198.08379,2115068.24426,SACRAMENTO ST: SPRUCE ST intersection,NE,Left,37.78734409754336,-122.45359285171088,11/10/2020 06:44:16 AM,38607.0,49,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,,,1.0,0.0,0.0,4.0,,1,"(37.787344097543354, -122.45359285171087)",11.0,6.0,1.0,54.0,31.0
24741000-NW-Right,24741000,6011050.03213,2115951.13817,BUSH ST: GRANT AVE intersection,NW,Right,37.79056522406033,-122.4055737455736,11/10/2020 06:44:16 AM,26066.0,40,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.79056522406033, -122.4055737455736)",5.0,1.0,10.0,28857.0,6.0
23654000-SE-Right,23654000,6014358.85393,2105715.84039,18TH ST: PENNSYLVANIA AVE intersection,SE,Right,37.76275551221115,-122.39361254299264,11/10/2020 06:44:16 AM,19891.0,20,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,,1,"(37.76275551221115, -122.39361254299264)",14.0,3.0,8.0,28856.0,29.0
27319000-SE-Right,27319000,5990953.70848,2103122.63856,17TH AVE: NORIEGA ST intersection,SE,Right,37.75433401623293,-122.47433459628029,11/10/2020 06:44:16 AM,40950.0,49,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,,,,1.0,,0.0,4.0,,1,"(37.75433401623293, -122.47433459628027)",1.0,8.0,4.0,56.0,12.0
26480000-NW-Right,26480000,5997394.719569,2111649.93193,TEMESCAL TER: TURK BLVD intersection,NW,Right,37.7779396385577,-122.45243111163136,11/10/2020 06:44:16 AM,52238.0,40,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.777939638557704, -122.45243111163137)",15.0,6.0,2.0,54.0,16.0
26138000-SW-Left,26138000,6001095.82501,2104628.12571,19TH ST: DOUGLASS ST intersection,SW,Left,37.75902773413016,-122.43916730871662,11/10/2020 06:44:16 AM,33580.0,37,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,4.0,,1,"(37.75902773413016, -122.43916730871662)",2.0,4.0,5.0,28862.0,38.0
25164000-SW-Right,25164000,6008260.43929,2115159.7654,LEAVENWORTH ST: SUTTER ST intersection,SW,Right,37.78838791699355,-122.41518526906928,11/10/2020 06:44:16 AM,27985.0,50,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,,,0.0,1.0,0.0,3.0,,1,"(37.78838791699355, -122.41518526906928)",13.0,1.0,10.0,28858.0,21.0
26458000-NE-Center,26458000,5997760.20274,2111334.58539,CHABOT TER: GOLDEN GATE AVE intersection,NE,Center,37.77709038677291,-122.45134615770765,11/10/2020 06:44:16 AM,35340.0,48,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,,1,"(37.77709038677291, -122.45134615770765)",15.0,6.0,2.0,29492.0,16.0
25971000-NW-Left,25971000,6003340.3881,2112113.05004,FILLMORE ST: GOLDEN GATE AVE intersection,NW,Left,37.77956413528957,-122.43195180235963,11/10/2020 06:44:16 AM,32590.0,43,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,,,,0.0,1.0,0.0,3.0,,1,"(37.77956413528957, -122.43195180235965)",15.0,9.0,11.0,29490.0,41.0
27692000-NW-Right,27692000,5985315.52881,2102996.85863,35TH AVE: NORIEGA ST intersection,NW,Right,37.753484762866016,-122.49361854224752,11/10/2020 06:44:16 AM,43467.0,40,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,1,"(37.753484762866016, -122.49361854224752)",1.0,8.0,3.0,56.0,35.0
23284000-NW-Right,23284000,5986976.73874,2099641.73148,30TH AVE: SANTIAGO ST intersection,NW,Right,37.74439862246684,-122.48760652926023,11/10/2020 06:44:16 AM,17613.0,44,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,,,1.0,0.0,0.0,4.0,,1,"(37.74439862246684, -122.48760652926023)",1.0,8.0,3.0,29491.0,35.0
27319000-SW-Left,27319000,5990894.49305,2103126.54833,17TH AVE: NORIEGA ST intersection,SW,Left,37.75433401623293,-122.47433459628029,11/10/2020 06:44:16 AM,40951.0,46,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,1.0,0.0,3.0,,1,"(37.75433401623293, -122.47433459628027)",1.0,8.0,4.0,56.0,12.0
26998000-SW-Left,26998000,6000100.86801,2121256.39986,DIVISADERO ST: JEFFERSON ST intersection,SW,Left,37.80463785854284,-122.44379196678156,11/10/2020 06:44:16 AM,38951.0,40,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.80463785854284, -122.44379196678157)",13.0,9.0,1.0,57.0,17.0
26014000-NW-Left,26014000,6001708.5892,2107649.53469,14TH ST: ALPINE TER \ ROOSEVELT WAY intersection,NW,Left,37.76722191624758,-122.43729899361318,11/10/2020 06:44:16 AM,32855.0,40,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.76722191624758, -122.43729899361318)",15.0,5.0,5.0,28862.0,3.0
24534000-W-Right,24534000,6013619.61065,2115275.27469,01ST ST: NATOMA ST intersection,W,Right,37.78896295023243,-122.39657076567212,11/10/2020 06:44:16 AM,25053.0,41,0.0,,,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,0.0,1.0,0.0,3.0,,1,"(37.78896295023243, -122.39657076567212)",12.0,2.0,9.0,28855.0,6.0
26324000-NE-Right,26324000,5999885.51148,2109197.29439,CENTRAL AVE: PAGE ST intersection,NE,Right,37.77135809949962,-122.44383614864904,11/10/2020 06:44:16 AM,34449.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,1,"(37.77135809949962, -122.44383614864904)",15.0,5.0,11.0,29492.0,9.0
21382000-N-Right,21382000,6002845.34841,2086488.89755,BALTIMORE WAY: NAYLOR ST intersection,N,Right,37.70918755167288,-122.4319021554336,11/10/2020 06:44:16 AM,7052.0,15,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.70918755167288, -122.4319021554336)",9.0,7.0,6.0,28861.0,5.0
26359000-NE-Right,26359000,6000514.32814,2111719.53606,BAKER ST: GOLDEN GATE AVE intersection,NE,Right,37.77829953983474,-122.44186564058808,11/10/2020 06:44:16 AM,34705.0,20,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.77829953983474, -122.44186564058808)",15.0,5.0,11.0,29490.0,41.0
27944000-SE-Left,27944000,5980980.65067,2104139.27629,GREAT HWY: LA PLAYA \ LAWTON ST intersection,SE,Left,37.75655121591162,-122.50890254327796,11/10/2020 06:44:16 AM,45310.0,50,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,,1,"(37.75655121591162, -122.50890254327797)",1.0,8.0,3.0,56.0,35.0
24545000-W-Left,24545000,6015485.27982,2115927.91905,FOLSOM ST: THE EMBARCADERO intersection,W,Left,37.7908269354771,-122.39001234694824,11/10/2020 06:44:16 AM,25116.0,49,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,,1,"(37.7908269354771, -122.39001234694823)",6.0,2.0,9.0,28855.0,6.0
26753000-NE-Left,26753000,6002809.46659,2119755.27951,MAGNOLIA ST: WEBSTER ST intersection,NE,Left,37.80056197504448,-122.4345079883284,11/10/2020 06:44:16 AM,37334.0,50,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,3.0,,1,"(37.80056197504448, -122.4345079883284)",13.0,9.0,1.0,57.0,17.0
33519000-S-Left,33519000,5983610.06601,2094929.5014,LAKE MERCED BLVD: SKYLINE BLVD \ ZOO RD intersection,S,Left,37.73157605620184,-122.49905897692902,11/10/2020 06:44:16 AM,48189.0,36,,,,,,,,,,,,,,,,,,,,5.0,,1,"(37.73157605620184, -122.49905897692902)",1.0,8.0,4.0,64.0,14.0
27553000-NW-Left,27553000,5988088.90187,2112651.63295,25TH AVE: GEARY BLVD intersection,NW,Left,37.78009256876178,-122.48473226122742,11/10/2020 06:44:16 AM,42629.0,20,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.78009256876178, -122.48473226122742)",11.0,6.0,2.0,55.0,26.0
30075000-SW-Center,30075000,6006252.94363,2115423.04506,AUSTIN ST: VAN NESS AVE intersection,SW,Center,37.78894261035056,-122.42214537897684,11/10/2020 06:44:16 AM,46261.0,10,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.78894261035056, -122.42214537897684)",13.0,9.0,1.0,28858.0,41.0
25306000-NE-Right,25306000,6007194.8151,2117775.74672,MCCORMICK ST: MORRELL PL \ PACIFIC AVE intersection,NE,Right,37.795360072007135,-122.41911590853712,11/10/2020 06:44:16 AM,28779.0,42,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,4.0,,1,"(37.795360072007135, -122.41911590853712)",5.0,1.0,10.0,28858.0,32.0
24402000-NE-Center,24402000,6006108.64569,2108294.76667,CLINTON PARK: VALENCIA ST intersection,NE,Center,37.769277672270334,-122.42230830272,11/10/2020 06:44:16 AM,24417.0,49,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,4.0,,1,"(37.769277672270334, -122.42230830272001)",8.0,4.0,5.0,28853.0,19.0
27941000-SE-Left,27941000,5981266.75738,2104829.11448,48TH AVE: KIRKHAM ST intersection,SE,Left,37.75846587858556,-122.5079363122924,11/10/2020 06:44:16 AM,45292.0,50,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,,1.0,1.0,1.0,1.0,0.0,4.0,,1,"(37.75846587858556, -122.5079363122924)",1.0,8.0,3.0,56.0,35.0
25294000-SE-Left,25294000,6007205.47781,2116053.18422,CALIFORNIA ST: LARKIN ST intersection,SE,Left,37.79078804044784,-122.41903621142968,11/10/2020 06:44:16 AM,28704.0,37,,,,0.0,,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,,,,0.0,1.0,,4.0,,1,"(37.79078804044784, -122.41903621142968)",13.0,9.0,10.0,28858.0,21.0
20589000-SE-Right,20589000,6011040.79134,2090463.55069,GOETTINGEN ST: MANSELL ST intersection,SE,Right,37.72076683824319,-122.4040177548842,11/10/2020 06:44:16 AM,2872.0,20,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.720766838243186, -122.4040177548842)",10.0,7.0,7.0,309.0,28.0
23447000-S-Right,23447000,5983052.25917,2096278.17058,43RD AVE: SLOAT BLVD intersection,S,Right,37.73520646730553,-122.50109748318124,11/10/2020 06:44:16 AM,50437.0,50,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,,,,1.0,0.0,0.0,3.0,,1,"(37.73520646730553, -122.50109748318124)",1.0,8.0,4.0,64.0,14.0
26399000-NW-Right-BT,26399000,5999904.68664,2113008.60238,LYON ST: OFARRELL ST \ VICHA RATANAPAKDEE WAY intersection,NW,Right,37.78187162771258,-122.44383120011994,11/10/2020 06:44:16 AM,51366.0,42,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.78187162771258, -122.44383120011994)",15.0,5.0,1.0,29490.0,16.0
